Sample,Dimension,Sobol,Faure,Uniform
365,37,0.29101562,0.41758633,0.93776456
365,38,0.88476562,0.54966180,0.55061330
365,39,0.54101562,0.68173727,0.86215296
365,40,0.43164062,0.81381274,0.25058157
365,41,0.34570312,0.94588822,0.88913053
365,42,0.75195312,0.07796369,0.39772898
365,43,0.14257812,0.21003916,0.46784919
365,44,0.14257812,0.34211463,0.42811357
365,45,0.92382812,0.47419010,0.65744432
365,46,0.33007812,0.60626557,0.88024799
365,47,0.81835938,0.73834105,0.89506672
365,48,0.05273438,0.87041652,0.96090416
365,49,0.90429688,0.00249199,0.39295076
365,50,0.84960938,0.13456746,0.89300136
366,1,0.16601562,0.68173727,0.96176248
366,2,0.00976562,0.81381274,0.71917802
366,3,0.43164062,0.94588822,0.41578606
366,4,0.63476562,0.07796369,0.58499273
366,5,0.97070312,0.21003916,0.60108267
366,6,0.11914062,0.34211463,0.68926164
366,7,0.47070312,0.47419010,0.70980471
366,8,0.29882812,0.60626557,0.93910922
366,9,0.85351562,0.73834105,0.95059202
366,10,0.75585938,0.87041652,0.24999874
366,11,0.38085938,0.00249199,0.24461627
366,12,0.22851562,0.13456746,0.53512050
366,13,0.70898438,0.26664293,0.74613097
366,14,0.91992188,0.39871841,0.68960802
366,15,0.04882812,0.53079388,0.52081559
366,16,0.10742188,0.66286935,0.67924700
366,17,0.38085938,0.79494482,0.26855714
366,18,0.24804688,0.92702029,0.25227896
366,19,0.44335938,0.05909576,0.77660684
366,20,0.71679688,0.19117124,0.58673153
366,21,0.66992188,0.32324671,0.55222227
366,22,0.93164062,0.45532218,0.79591314
366,23,0.40429688,0.58739765,0.66097382
366,24,0.41992188,0.71947312,0.47507898
366,25,0.28710938,0.85154859,0.32290107
366,26,0.25195312,0.98362407,0.79329808
366,27,0.33398438,0.11569954,0.48127396
366,28,0.86132812,0.24777501,0.35988260
366,29,0.78320312,0.37985048,0.61735425
366,30,0.06835938,0.51192595,0.93876013
366,31,0.51757812,0.64400142,0.40491082
366,32,0.61132812,0.77607690,0.53392844
366,33,0.02539062,0.90815237,0.19837254
366,34,0.74804688,0.04022784,0.59594795
366,35,0.84179688,0.17230331,0.96164049
366,36,0.57617188,0.30437878,0.03136157
366,37,0.10351562,0.43645425,0.51146754
366,38,0.07226562,0.56852973,0.17026914
366,39,0.47851562,0.70060520,0.73392037
366,40,0.86914062,0.83268067,0.63293388
366,41,0.90820312,0.96475614,0.41104719
366,42,0.18945312,0.09683161,0.41987037
366,43,0.08007812,0.22890708,0.35513177
366,44,0.20507812,0.36098256,0.50816379
366,45,0.48632812,0.49305803,0.40716430
366,46,0.89257812,0.62513350,0.06297141
366,47,0.88085938,0.75720897,0.40919664
366,48,0.74023438,0.88928444,0.83413523
366,49,0.96679688,0.02135991,0.54418011
366,50,0.91210938,0.15343539,0.78450560
367,1,0.66601562,0.70060520,0.54346987
367,2,0.50976562,0.83268067,0.18535397
367,3,0.93164062,0.96475614,0.49715381
367,4,0.13476562,0.09683161,0.63432936
367,5,0.47070312,0.22890708,0.13478578
367,6,0.61914062,0.36098256,0.81831521
367,7,0.97070312,0.49305803,0.49607547
367,8,0.79882812,0.62513350,0.64085414
367,9,0.35351562,0.75720897,0.16910390
367,10,0.25585938,0.88928444,0.31039810
367,11,0.88085938,0.02135991,0.12613578
367,12,0.72851562,0.15343539,0.65611115
367,13,0.20898438,0.28551086,0.93264572
367,14,0.41992188,0.41758633,0.21046175
367,15,0.54882812,0.54966180,0.60495001
367,16,0.60742188,0.68173727,0.31825500
367,17,0.88085938,0.81381274,0.65949006
367,18,0.74804688,0.94588822,0.24006966
367,19,0.94335938,0.07796369,0.40179367
367,20,0.21679688,0.21003916,0.55692510
367,21,0.16992188,0.34211463,0.90898089
367,22,0.43164062,0.47419010,0.10822664
367,23,0.90429688,0.60626557,0.63793049
367,24,0.91992188,0.73834105,0.93331038
367,25,0.78710938,0.87041652,0.76916987
367,26,0.75195312,0.00249199,0.33351235
367,27,0.83398438,0.13456746,0.36856247
367,28,0.36132812,0.26664293,0.21897012
367,29,0.28320312,0.39871841,0.96001188
367,30,0.56835938,0.53079388,0.49654981
367,31,0.01757812,0.66286935,0.82046129
367,32,0.11132812,0.79494482,0.27699781
367,33,0.52539062,0.92702029,0.85394846
367,34,0.24804688,0.05909576,0.53490409
367,35,0.34179688,0.19117124,0.17219427
367,36,0.07617188,0.32324671,0.34850915
367,37,0.60351562,0.45532218,0.27096321
367,38,0.57226562,0.58739765,0.13206681
367,39,0.97851562,0.71947312,0.28562660
367,40,0.36914062,0.85154859,0.26589524
367,41,0.40820312,0.98362407,0.27090922
367,42,0.68945312,0.11569954,0.43843984
367,43,0.58007812,0.24777501,0.85540816
367,44,0.70507812,0.37985048,0.03029323
367,45,0.98632812,0.51192595,0.03188480
367,46,0.39257812,0.64400142,0.77064253
367,47,0.38085938,0.77607690,0.07609999
367,48,0.24023438,0.90815237,0.62182457
367,49,0.46679688,0.04022784,0.27391487
367,50,0.41210938,0.17230331,0.60135961
368,1,0.91601562,0.71947312,0.19987297
368,2,0.25976562,0.85154859,0.54604993
368,3,0.18164062,0.98362407,0.23185962
368,4,0.88476562,0.11569954,0.59031317
368,5,0.22070312,0.24777501,0.79794319
368,6,0.86914062,0.37985048,0.93465195
368,7,0.22070312,0.51192595,0.56312660
368,8,0.54882812,0.64400142,0.00856921
368,9,0.10351562,0.77607690,0.00577066
368,10,0.00585938,0.90815237,0.04779971
368,11,0.63085938,0.04022784,0.42932276
368,12,0.97851562,0.17230331,0.19149341
368,13,0.95898438,0.30437878,0.40788493
368,14,0.66992188,0.43645425,0.16730138
368,15,0.79882812,0.56852973,0.11394527
368,16,0.35742188,0.70060520,0.18119446
368,17,0.63085938,0.83268067,0.67614179
368,18,0.49804688,0.96475614,0.67194389
368,19,0.69335938,0.09683161,0.70209719
368,20,0.96679688,0.22890708,0.45948330
368,21,0.91992188,0.36098256,0.72089322
368,22,0.18164062,0.49305803,0.99177888
368,23,0.15429688,0.62513350,0.72847095
368,24,0.16992188,0.75720897,0.22688592
368,25,0.03710938,0.88928444,0.00005283
368,26,0.50195312,0.02135991,0.31083010
368,27,0.08398438,0.15343539,0.95392080
368,28,0.11132812,0.28551086,0.98424071
368,29,0.53320312,0.41758633,0.81420877
368,30,0.81835938,0.54966180,0.83175814
368,31,0.76757812,0.68173727,0.90398170
368,32,0.86132812,0.81381274,0.46979922
368,33,0.27539062,0.94588822,0.01564329
368,34,0.49804688,0.07796369,0.55459689
368,35,0.09179688,0.21003916,0.93385879
368,36,0.32617188,0.34211463,0.84317792
368,37,0.35351562,0.47419010,0.80978853
368,38,0.32226562,0.60626557,0.48098025
368,39,0.22851562,0.73834105,0.83721915
368,40,0.61914062,0.87041652,0.20602372
368,41,0.65820312,0.00249199,0.09328738
368,42,0.93945312,0.13456746,0.82844454
368,43,0.33007812,0.26664293,0.73877803
368,44,0.45507812,0.39871841,0.53777249
368,45,0.73632812,0.53079388,0.95991669
368,46,0.64257812,0.66286935,0.15304260
368,47,0.63085938,0.79494482,0.67854734
368,48,0.99023438,0.92702029,0.50558583
368,49,0.21679688,0.05909576,0.57056140
368,50,0.16210938,0.19117124,0.41320338
369,1,0.41601562,0.73834105,0.94562968
369,2,0.75976562,0.87041652,0.87684253
369,3,0.68164062,0.00249199,0.44293712
369,4,0.38476562,0.13456746,0.12605543
369,5,0.72070312,0.26664293,0.59929356
369,6,0.36914062,0.39871841,0.87520981
369,7,0.72070312,0.53079388,0.47633829
369,8,0.04882812,0.66286935,0.51221101
369,9,0.60351562,0.79494482,0.93284622
369,10,0.50585938,0.92702029,0.40436443
369,11,0.13085938,0.05909576,0.07608473
369,12,0.47851562,0.19117124,0.16196718
369,13,0.45898438,0.32324671,0.50111970
369,14,0.16992188,0.45532218,0.70081796
369,15,0.29882812,0.58739765,0.68695244
369,16,0.85742188,0.71947312,0.92680671
369,17,0.13085938,0.85154859,0.79190654
369,18,0.99804688,0.98362407,0.37537735
369,19,0.19335938,0.11569954,0.58301865
369,20,0.46679688,0.24777501,0.24158500
369,21,0.41992188,0.37985048,0.90891774
369,22,0.68164062,0.51192595,0.55486691
369,23,0.65429688,0.64400142,0.94199144
369,24,0.66992188,0.77607690,0.79618595
369,25,0.53710938,0.90815237,0.06431923
369,26,0.00195312,0.04022784,0.00376770
369,27,0.58398438,0.17230331,0.40237054
369,28,0.61132812,0.30437878,0.63137744
369,29,0.03320312,0.43645425,0.02345902
369,30,0.31835938,0.56852973,0.59651600
369,31,0.26757812,0.70060520,0.32941666
369,32,0.36132812,0.83268067,0.31815218
369,33,0.77539062,0.96475614,0.53686822
369,34,0.99804688,0.09683161,0.45142300
369,35,0.59179688,0.22890708,0.91079493
369,36,0.82617188,0.36098256,0.24696322
369,37,0.85351562,0.49305803,0.84655432
369,38,0.82226562,0.62513350,0.78988574
369,39,0.72851562,0.75720897,0.12749972
369,40,0.11914062,0.88928444,0.63453494
369,41,0.15820312,0.02135991,0.09303038
369,42,0.43945312,0.15343539,0.53271162
369,43,0.83007812,0.28551086,0.58926734
369,44,0.95507812,0.41758633,0.39252620
369,45,0.23632812,0.54966180,0.53211797
369,46,0.14257812,0.68173727,0.29138439
369,47,0.13085938,0.81381274,0.26637764
369,48,0.49023438,0.94588822,0.82273648
369,49,0.71679688,0.07796369,0.89945309
369,50,0.66210938,0.21003916,0.45140767
370,1,0.29101562,0.75720897,0.92736641
370,2,0.38476562,0.88928444,0.50144742
370,3,0.80664062,0.02135991,0.40261144
370,4,0.25976562,0.15343539,0.52082873
370,5,0.59570312,0.28551086,0.89030255
370,6,0.24414062,0.41758633,0.44836694
370,7,0.09570312,0.54966180,0.38394889
370,8,0.67382812,0.68173727,0.25608843
370,9,0.22851562,0.81381274,0.73681683
370,10,0.38085938,0.94588822,0.12034044
370,11,0.50585938,0.07796369,0.47594222
370,12,0.35351562,0.21003916,0.09853727
370,13,0.83398438,0.34211463,0.12258315
370,14,0.29492188,0.47419010,0.75746252
370,15,0.42382812,0.60626557,0.92793421
370,16,0.98242188,0.73834105,0.22352782
370,17,0.00585938,0.87041652,0.45409660
370,18,0.87304688,0.00249199,0.05567281
370,19,0.56835938,0.13456746,0.73448704
370,20,0.59179688,0.26664293,0.79751741
370,21,0.54492188,0.39871841,0.36717382
370,22,0.80664062,0.53079388,0.15406165
370,23,0.02929688,0.66286935,0.01888088
370,24,0.54492188,0.79494482,0.62514610
370,25,0.66210938,0.92702029,0.10053036
370,26,0.62695312,0.05909576,0.33864327
370,27,0.20898438,0.19117124,0.49621948
370,28,0.48632812,0.32324671,0.12648026
370,29,0.90820312,0.45532218,0.68996436
370,30,0.19335938,0.58739765,0.41448098
370,31,0.89257812,0.71947312,0.33473533
370,32,0.73632812,0.85154859,0.01480886
370,33,0.90039062,0.98362407,0.69548846
370,34,0.37304688,0.11569954,0.84104498
370,35,0.46679688,0.24777501,0.69863559
370,36,0.20117188,0.37985048,0.51349796
370,37,0.72851562,0.51192595,0.70393591
370,38,0.94726562,0.64400142,0.13916001
370,39,0.10351562,0.77607690,0.49252186
370,40,0.24414062,0.90815237,0.23698031
370,41,0.03320312,0.04022784,0.91488615
370,42,0.56445312,0.17230331,0.44797520
370,43,0.20507812,0.30437878,0.48919652
370,44,0.83007812,0.43645425,0.18886939
370,45,0.61132812,0.56852973,0.45026519
370,46,0.76757812,0.70060520,0.26859916
370,47,0.25585938,0.83268067,0.19938082
370,48,0.61523438,0.96475614,0.53438556
370,49,0.84179688,0.09683161,0.30765509
370,50,0.53710938,0.22890708,0.83260902
371,1,0.79101562,0.77607690,0.04233449
371,2,0.88476562,0.90815237,0.40183969
371,3,0.30664062,0.04022784,0.63353529
371,4,0.75976562,0.17230331,0.71697528
371,5,0.09570312,0.30437878,0.24853574
371,6,0.74414062,0.43645425,0.87668421
371,7,0.59570312,0.56852973,0.30415526
371,8,0.17382812,0.70060520,0.21630094
371,9,0.72851562,0.83268067,0.77081452
371,10,0.88085938,0.96475614,0.80719197
371,11,0.00585938,0.09683161,0.32722118
371,12,0.85351562,0.22890708,0.75740220
371,13,0.33398438,0.36098256,0.24219589
371,14,0.79492188,0.49305803,0.35693730
371,15,0.92382812,0.62513350,0.16905775
371,16,0.48242188,0.75720897,0.98951996
371,17,0.50585938,0.88928444,0.77485841
371,18,0.37304688,0.02135991,0.26257237
371,19,0.06835938,0.15343539,0.12970626
371,20,0.09179688,0.28551086,0.25480327
371,21,0.04492188,0.41758633,0.45375376
371,22,0.30664062,0.54966180,0.77225917
371,23,0.52929688,0.68173727,0.50693012
371,24,0.04492188,0.81381274,0.43465732
371,25,0.16210938,0.94588822,0.68738991
371,26,0.12695312,0.07796369,0.33079499
371,27,0.70898438,0.21003916,0.63328348
371,28,0.98632812,0.34211463,0.17866280
371,29,0.40820312,0.47419010,0.81072067
371,30,0.69335938,0.60626557,0.76533243
371,31,0.39257812,0.73834105,0.04475144
371,32,0.23632812,0.87041652,0.78632181
371,33,0.40039062,0.00249199,0.29644072
371,34,0.87304688,0.13456746,0.56656400
371,35,0.96679688,0.26664293,0.28013411
371,36,0.70117188,0.39871841,0.95731361
371,37,0.22851562,0.53079388,0.14601691
371,38,0.44726562,0.66286935,0.31816327
371,39,0.60351562,0.79494482,0.28917826
371,40,0.74414062,0.92702029,0.21961905
371,41,0.53320312,0.05909576,0.30976531
371,42,0.06445312,0.19117124,0.67746677
371,43,0.70507812,0.32324671,0.52188446
371,44,0.33007812,0.45532218,0.75840864
371,45,0.11132812,0.58739765,0.66370448
371,46,0.26757812,0.71947312,0.22490597
371,47,0.75585938,0.85154859,0.38110052
371,48,0.11523438,0.98362407,0.07661076
371,49,0.34179688,0.11569954,0.71947023
371,50,0.03710938,0.24777501,0.81051649
372,1,0.54101562,0.79494482,0.33616533
372,2,0.13476562,0.92702029,0.97650197
372,3,0.55664062,0.05909576,0.29028367
372,4,0.00976562,0.19117124,0.64467229
372,5,0.34570312,0.32324671,0.54118806
372,6,0.99414062,0.45532218,0.27786690
372,7,0.34570312,0.58739765,0.02371636
372,8,0.42382812,0.71947312,0.99667261
372,9,0.97851562,0.85154859,0.07978912
372,10,0.63085938,0.98362407,0.89326664
372,11,0.25585938,0.11569954,0.41796955
372,12,0.60351562,0.24777501,0.51338064
372,13,0.58398438,0.37985048,0.94291271
372,14,0.04492188,0.51192595,0.82532128
372,15,0.67382812,0.64400142,0.72151178
372,16,0.73242188,0.77607690,0.81582053
372,17,0.75585938,0.90815237,0.08812657
372,18,0.62304688,0.04022784,0.93479897
372,19,0.31835938,0.17230331,0.84631801
372,20,0.84179688,0.30437878,0.84092384
372,21,0.79492188,0.43645425,0.73230077
372,22,0.05664062,0.56852973,0.64367924
372,23,0.27929688,0.70060520,0.61094652
372,24,0.79492188,0.83268067,0.60930371
372,25,0.91210938,0.96475614,0.82029296
372,26,0.37695312,0.09683161,0.46735729
372,27,0.45898438,0.22890708,0.40410985
372,28,0.73632812,0.36098256,0.62648565
372,29,0.65820312,0.49305803,0.22150105
372,30,0.94335938,0.62513350,0.79521659
372,31,0.64257812,0.75720897,0.51202338
372,32,0.98632812,0.88928444,0.96903763
372,33,0.65039062,0.02135991,0.54884176
372,34,0.62304688,0.15343539,0.46728736
372,35,0.71679688,0.28551086,0.53832637
372,36,0.95117188,0.41758633,0.57365320
372,37,0.97851562,0.54966180,0.56507379
372,38,0.69726562,0.68173727,0.44480549
372,39,0.35351562,0.81381274,0.94870492
372,40,0.49414062,0.94588822,0.66848862
372,41,0.28320312,0.07796369,0.90224562
372,42,0.31445312,0.21003916,0.62992050
372,43,0.45507812,0.34211463,0.87571704
372,44,0.58007812,0.47419010,0.01783379
372,45,0.36132812,0.60626557,0.80141681
372,46,0.51757812,0.73834105,0.54116155
372,47,0.00585938,0.87041652,0.94342811
372,48,0.86523438,0.00249199,0.08848690
372,49,0.09179688,0.13456746,0.09849464
372,50,0.28710938,0.26664293,0.02638362
373,1,0.04101562,0.81381274,0.26512326
373,2,0.63476562,0.94588822,0.79119716
373,3,0.05664062,0.07796369,0.49505595
373,4,0.50976562,0.21003916,0.25864986
373,5,0.84570312,0.34211463,0.84653450
373,6,0.49414062,0.47419010,0.34065508
373,7,0.84570312,0.60626557,0.50516571
373,8,0.92382812,0.73834105,0.06408459
373,9,0.47851562,0.87041652,0.74803474
373,10,0.13085938,0.00249199,0.17950027
373,11,0.75585938,0.13456746,0.13895991
373,12,0.10351562,0.26664293,0.76560482
373,13,0.08398438,0.39871841,0.25241382
373,14,0.54492188,0.53079388,0.49353083
373,15,0.17382812,0.66286935,0.73177609
373,16,0.23242188,0.79494482,0.88066847
373,17,0.25585938,0.92702029,0.16473401
373,18,0.12304688,0.05909576,0.39724213
373,19,0.81835938,0.19117124,0.35135593
373,20,0.34179688,0.32324671,0.26870073
373,21,0.29492188,0.45532218,0.26486626
373,22,0.55664062,0.58739765,0.34759981
373,23,0.77929688,0.71947312,0.34986169
373,24,0.29492188,0.85154859,0.71277180
373,25,0.41210938,0.98362407,0.70832405
373,26,0.87695312,0.11569954,0.55500567
373,27,0.95898438,0.24777501,0.36784718
373,28,0.23632812,0.37985048,0.90419121
373,29,0.15820312,0.51192595,0.55526332
373,30,0.44335938,0.64400142,0.60216877
373,31,0.14257812,0.77607690,0.09993188
373,32,0.48632812,0.90815237,0.49301820
373,33,0.15039062,0.04022784,0.80501769
373,34,0.12304688,0.17230331,0.78575273
373,35,0.21679688,0.30437878,0.36988862
373,36,0.45117188,0.43645425,0.94753385
373,37,0.47851562,0.56852973,0.64853416
373,38,0.19726562,0.70060520,0.35584591
373,39,0.85351562,0.83268067,0.72538961
373,40,0.99414062,0.96475614,0.24987621
373,41,0.78320312,0.09683161,0.20966092
373,42,0.81445312,0.22890708,0.61621740
373,43,0.95507812,0.36098256,0.88467499
373,44,0.08007812,0.49305803,0.49887282
373,45,0.86132812,0.62513350,0.61622424
373,46,0.01757812,0.75720897,0.98918557
373,47,0.50585938,0.88928444,0.42872514
373,48,0.36523438,0.02135991,0.46236178
373,49,0.59179688,0.15343539,0.18233519
373,50,0.78710938,0.28551086,0.07433155
374,1,0.05664062,0.83268067,0.94230093
374,2,0.43164062,0.96475614,0.97736906
374,3,0.32226562,0.09683161,0.75506820
374,4,0.96289062,0.22890708,0.84358695
374,5,0.01757812,0.36098256,0.20802456
374,6,0.35351562,0.49305803,0.17825015
374,7,0.29882812,0.62513350,0.33771077
374,8,0.78320312,0.75720897,0.90460525
374,9,0.68164062,0.88928444,0.80967426
374,10,0.70898438,0.02135991,0.34066682
374,11,0.67773438,0.15343539,0.69567766
374,12,0.71289062,0.28551086,0.37711198
374,13,0.59960938,0.41758633,0.76578429
374,14,0.31054688,0.54966180,0.90639148
374,15,0.47070312,0.68173727,0.44120110
374,16,0.99804688,0.81381274,0.53011557
374,17,0.33398438,0.94588822,0.71647627
374,18,0.48242188,0.07796369,0.13776293
374,19,0.14648438,0.21003916,0.38649373
374,20,0.41992188,0.34211463,0.36905616
374,21,0.46679688,0.47419010,0.21126291
374,22,0.00976562,0.60626557,0.72209745
374,23,0.63867188,0.73834105,0.63267704
374,24,0.77929688,0.87041652,0.17418419
374,25,0.61523438,0.00249199,0.97601393
374,26,0.26757812,0.13456746,0.59023120
374,27,0.75585938,0.26664293,0.31060097
374,28,0.43945312,0.39871841,0.69527413
374,29,0.39257812,0.53079388,0.46096959
374,30,0.02148438,0.66286935,0.34385357
374,31,0.12695312,0.79494482,0.67400137
374,32,0.56445312,0.92702029,0.69388069
374,33,0.94726562,0.05909576,0.54150628
374,34,0.60742188,0.19117124,0.88420735
374,35,0.76367188,0.32324671,0.84342780
374,36,0.52929688,0.45532218,0.47211674
374,37,0.65039062,0.58739765,0.76174271
374,38,0.02539062,0.71947312,0.38290933
374,39,0.21289062,0.85154859,0.05829721
374,40,0.82226562,0.98362407,0.25115840
374,41,0.39257812,0.11569954,0.99842123
374,42,0.98632812,0.24777501,0.60420548
374,43,0.53320312,0.37985048,0.75240245
374,44,0.22070312,0.51192595,0.87985205
374,45,0.53320312,0.64400142,0.86390331
374,46,0.50195312,0.77607690,0.32466127
374,47,0.64648438,0.90815237,0.65119771
374,48,0.75585938,0.04022784,0.39623552
374,49,0.91992188,0.17230331,0.85628513
374,50,0.39648438,0.30437878,0.40662552
375,1,0.55664062,0.85154859,0.11238297
375,2,0.93164062,0.98362407,0.56081234
375,3,0.82226562,0.11569954,0.34773784
375,4,0.46289062,0.24777501,0.22840896
375,5,0.51757812,0.37985048,0.87642094
375,6,0.85351562,0.51192595,0.82221116
375,7,0.79882812,0.64400142,0.20165521
375,8,0.28320312,0.77607690,0.29560228
375,9,0.18164062,0.90815237,0.07824210
375,10,0.20898438,0.04022784,0.70536269
375,11,0.17773438,0.17230331,0.78811894
375,12,0.21289062,0.30437878,0.51321574
375,13,0.09960938,0.43645425,0.83548616
375,14,0.81054688,0.56852973,0.58589761
375,15,0.97070312,0.70060520,0.16265222
375,16,0.49804688,0.83268067,0.17960874
375,17,0.83398438,0.96475614,0.85434598
375,18,0.98242188,0.09683161,0.73502320
375,19,0.64648438,0.22890708,0.68676780
375,20,0.91992188,0.36098256,0.18862052
375,21,0.96679688,0.49305803,0.52008269
375,22,0.50976562,0.62513350,0.11347363
375,23,0.13867188,0.75720897,0.83025019
375,24,0.27929688,0.88928444,0.54667950
375,25,0.11523438,0.02135991,0.41924925
375,26,0.76757812,0.15343539,0.70929714
375,27,0.25585938,0.28551086,0.19399396
375,28,0.93945312,0.41758633,0.05003584
375,29,0.89257812,0.54966180,0.28485268
375,30,0.52148438,0.68173727,0.06939532
375,31,0.62695312,0.81381274,0.50516402
375,32,0.06445312,0.94588822,0.80267916
375,33,0.44726562,0.07796369,0.53133079
375,34,0.10742188,0.21003916,0.80903269
375,35,0.26367188,0.34211463,0.80558083
375,36,0.02929688,0.47419010,0.24530472
375,37,0.15039062,0.60626557,0.79135273
375,38,0.52539062,0.73834105,0.61522820
375,39,0.71289062,0.87041652,0.58136656
375,40,0.32226562,0.00249199,0.44318008
375,41,0.89257812,0.13456746,0.78078548
375,42,0.48632812,0.26664293,0.63269604
375,43,0.03320312,0.39871841,0.19177345
375,44,0.72070312,0.53079388,0.86287929
375,45,0.03320312,0.66286935,0.05006453
375,46,0.00195312,0.79494482,0.07985642
375,47,0.14648438,0.92702029,0.87363382
375,48,0.25585938,0.05909576,0.77798443
375,49,0.41992188,0.19117124,0.07555449
375,50,0.89648438,0.32324671,0.49302911
376,1,0.80664062,0.87041652,0.24668843
376,2,0.18164062,0.00249199,0.56412694
376,3,0.07226562,0.13456746,0.69531895
376,4,0.71289062,0.26664293,0.65393136
376,5,0.76757812,0.39871841,0.40944793
376,6,0.60351562,0.53079388,0.92262315
376,7,0.04882812,0.66286935,0.87631397
376,8,0.03320312,0.79494482,0.05671995
376,9,0.43164062,0.92702029,0.29797980
376,10,0.45898438,0.05909576,0.02947636
376,11,0.42773438,0.19117124,0.01187135
376,12,0.46289062,0.32324671,0.17826178
376,13,0.84960938,0.45532218,0.30065564
376,14,0.06054688,0.58739765,0.98644772
376,15,0.72070312,0.71947312,0.57807505
376,16,0.74804688,0.85154859,0.71507637
376,17,0.58398438,0.98362407,0.37593837
376,18,0.23242188,0.11569954,0.61464112
376,19,0.89648438,0.24777501,0.53487276
376,20,0.16992188,0.37985048,0.04703905
376,21,0.21679688,0.51192595,0.87659812
376,22,0.75976562,0.64400142,0.87911022
376,23,0.88867188,0.77607690,0.91248505
376,24,0.52929688,0.90815237,0.81275685
376,25,0.86523438,0.04022784,0.26597406
376,26,0.51757812,0.17230331,0.66480004
376,27,0.50585938,0.30437878,0.46214047
376,28,0.68945312,0.43645425,0.33913082
376,29,0.14257812,0.56852973,0.54914402
376,30,0.77148438,0.70060520,0.07050495
376,31,0.37695312,0.83268067,0.94911246
376,32,0.81445312,0.96475614,0.58003849
376,33,0.69726562,0.09683161,0.99861731
376,34,0.35742188,0.22890708,0.71969458
376,35,0.01367188,0.36098256,0.23540725
376,36,0.27929688,0.49305803,0.09424035
376,37,0.90039062,0.62513350,0.72697987
376,38,0.27539062,0.75720897,0.63376766
376,39,0.46289062,0.88928444,0.37803106
376,40,0.57226562,0.02135991,0.28636607
376,41,0.14257812,0.15343539,0.00810820
376,42,0.23632812,0.28551086,0.76424423
376,43,0.78320312,0.41758633,0.00925252
376,44,0.47070312,0.54966180,0.53961585
376,45,0.28320312,0.68173727,0.46056601
376,46,0.75195312,0.81381274,0.12903678
376,47,0.89648438,0.94588822,0.48833491
376,48,0.50585938,0.07796369,0.52651945
376,49,0.16992188,0.21003916,0.02256970
376,50,0.64648438,0.34211463,0.39573686
377,1,0.30664062,0.88928444,0.68692742
377,2,0.68164062,0.02135991,0.18035597
377,3,0.57226562,0.15343539,0.29400339
377,4,0.21289062,0.28551086,0.84151572
377,5,0.26757812,0.41758633,0.55989311
377,6,0.10351562,0.54966180,0.01102845
377,7,0.54882812,0.68173727,0.30091907
377,8,0.53320312,0.81381274,0.31212828
377,9,0.93164062,0.94588822,0.16713432
377,10,0.95898438,0.07796369,0.01259504
377,11,0.92773438,0.21003916,0.40717374
377,12,0.96289062,0.34211463,0.09600695
377,13,0.34960938,0.47419010,0.23227337
377,14,0.56054688,0.60626557,0.29709622
377,15,0.22070312,0.73834105,0.53480098
377,16,0.24804688,0.87041652,0.05427118
377,17,0.08398438,0.00249199,0.19882853
377,18,0.73242188,0.13456746,0.59663053
377,19,0.39648438,0.26664293,0.50840598
377,20,0.66992188,0.39871841,0.08686291
377,21,0.71679688,0.53079388,0.15737852
377,22,0.25976562,0.66286935,0.70171363
377,23,0.38867188,0.79494482,0.67097471
377,24,0.02929688,0.92702029,0.05264211
377,25,0.36523438,0.05909576,0.75393769
377,26,0.01757812,0.19117124,0.05930890
377,27,0.00585938,0.32324671,0.11039423
377,28,0.18945312,0.45532218,0.30532590
377,29,0.64257812,0.58739765,0.46780241
377,30,0.27148438,0.71947312,0.89657153
377,31,0.87695312,0.85154859,0.07087170
377,32,0.31445312,0.98362407,0.64139325
377,33,0.19726562,0.11569954,0.59818244
377,34,0.85742188,0.24777501,0.77013129
377,35,0.51367188,0.37985048,0.26440430
377,36,0.77929688,0.51192595,0.14155211
377,37,0.40039062,0.64400142,0.52762445
377,38,0.77539062,0.77607690,0.83412543
377,39,0.96289062,0.90815237,0.51746101
377,40,0.07226562,0.04022784,0.00814624
377,41,0.64257812,0.17230331,0.92435435
377,42,0.73632812,0.30437878,0.21305735
377,43,0.28320312,0.43645425,0.54908322
377,44,0.97070312,0.56852973,0.61609232
377,45,0.78320312,0.70060520,0.58299848
377,46,0.25195312,0.83268067,0.37524641
377,47,0.39648438,0.96475614,0.40165312
377,48,0.00585938,0.09683161,0.98419339
377,49,0.66992188,0.22890708,0.94907961
377,50,0.14648438,0.36098256,0.03033925
378,1,0.43164062,0.90815237,0.77718591
378,2,0.05664062,0.04022784,0.99859817
378,3,0.94726562,0.17230331,0.28540529
378,4,0.08789062,0.30437878,0.62362783
378,5,0.39257812,0.43645425,0.84420959
378,6,0.47851562,0.56852973,0.55870699
378,7,0.17382812,0.70060520,0.43239637
378,8,0.15820312,0.83268067,0.05951244
378,9,0.30664062,0.96475614,0.82866714
378,10,0.08398438,0.09683161,0.27332887
378,11,0.30273438,0.22890708,0.82288807
378,12,0.83789062,0.36098256,0.92466269
378,13,0.97460938,0.49305803,0.18887019
378,14,0.93554688,0.62513350,0.35424600
378,15,0.09570312,0.75720897,0.70114113
378,16,0.12304688,0.88928444,0.66165320
378,17,0.20898438,0.02135991,0.29064296
378,18,0.60742188,0.15343539,0.99949635
378,19,0.77148438,0.28551086,0.29749267
378,20,0.29492188,0.41758633,0.26306972
378,21,0.34179688,0.54966180,0.29634808
